Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
09-07-2025,JPM,214.43,216.05,219.02,212.53,31012707,6.03899E+11,11.81,2.57,18.29,260.37,164.58,Financials
09-07-2025,KO,65.8,65.82,66.15,65.57,28209363,2.87035E+11,25.74,3.18,2.56,76.64,59.73,Consumer Staples
09-07-2025,LLY,938.46,951.35,955.01,926.72,22965749,8.51208E+11,43.73,1.24,21.76,1274.7,723.77,Healthcare
09-07-2025,LMT,468.21,468.93,475.14,467.26,13959602,1.12348E+11,15.4,2.46,30.45,532.47,414.15,Industrials
09-07-2025,LOW,244.46,247.79,251.24,243.22,12263757,1.56765E+11,20.11,1.87,12.32,278.78,179.57,Consumer Discretionary
09-07-2025,MA,484.17,483.61,490.56,480.45,19701535,4.53384E+11,34.06,0.55,14.2,537.96,436.98,Financials
09-07-2025,MDLZ,75.42,76.97,77.15,74.38,14585283,98812837838,22.92,2.31,3.36,89.44,62.28,Consumer Staples
09-07-2025,MDT,88.99,90.27,90.88,88.37,6025070,1.15345E+11,16.2,3.34,5.57,97.87,66.04,Healthcare
09-07-2025,META,500.8,510.85,514.82,497.41,48299537,1.41622E+12,23.79,0.43,21.47,636.18,403.34,Communication Services
09-07-2025,MMC,207.36,202.24,208.85,200.89,8893709,98768372093,26.62,1.82,7.6,244.63,159.58,Financials
09-07-2025,MRK,128.36,126.8,129.81,126.12,8551251,3.12123E+11,16.26,2.44,7.8,161.67,92.92,Healthcare
09-07-2025,MS,102.32,104.78,105.03,101.15,3064883,1.72887E+11,11.17,3.02,9.38,118.38,79.78,Financials
09-07-2025,MSFT,456.22,465.33,471.99,454.37,26989213,3.31614E+12,28.57,0.71,16.29,517.14,367.03,Technology
09-07-2025,NEE,77.37,77.99,78.59,76.32,9169786,1.60854E+11,22.44,2.54,3.48,93.48,69.22,Utilities
09-07-2025,NFLX,672.58,672.85,680.13,665.74,29074302,2.79108E+11,35.92,0,18.73,903.07,561,Communication Services
09-07-2025,NKE,94.66,94.74,95.91,94.46,8381418,1.4211E+11,31.13,0.98,3.04,106.92,85.74,Consumer Discretionary
09-07-2025,NOW,871.55,880.95,888.03,860.36,7587641,1.81372E+11,92.58,0,9.52,1148.43,594,Technology
09-07-2025,NVDA,488.56,504.31,509.01,487.17,68650941,2.82414E+12,46.65,0,10.81,581.77,409.98,Technology
09-07-2025,ORCL,147.23,147.28,149.44,146.15,27964614,4.19374E+11,23.66,1.07,6.22,173.72,126.08,Technology
09-07-2025,PEP,180.15,183.9,185.59,179.76,33053737,2.40092E+11,26.25,2.45,7.01,226.34,147.72,Consumer Staples
09-07-2025,PFE,33.87,33.93,34.42,33.76,6870004,1.80595E+11,13.24,6.3,2.56,37.3,24.82,Healthcare
09-07-2025,PG,169.46,166.04,171.83,164.57,8863024,3.75395E+11,24.6,2.39,6.75,198.37,120.99,Consumer Staples
09-07-2025,PLD,132.75,131.96,133.76,130.07,10488909,1.26885E+11,35.7,2.92,3.7,159.1,92.68,Real Estate
09-07-2025,PM,108.06,109.17,109.83,107.77,14214138,1.63755E+11,19.47,4.98,5.61,123.91,88.12,Consumer Staples
09-07-2025,PYPL,69.59,70.19,71.18,69.19,7714400,75203571429,17.7,0,3.97,76.95,64.43,Financials
09-07-2025,QCOM,210.43,205.96,211.51,205.31,20130124,2.1554E+11,15.84,1.9,13,243.41,160.17,Technology
09-07-2025,REGN,1086.92,1075.96,1093.56,1061.94,12156629,1.12487E+11,16.4,0,65.61,1294.01,763.43,Healthcare
09-07-2025,RTX,121.08,118.77,122.64,118.14,9863804,1.56675E+11,17.73,2.18,6.7,148.98,101.66,Industrials
09-07-2025,SCHW,79.87,81.61,81.94,78.7,2098386,1.37717E+11,17.67,1.14,4.62,90.1,64.96,Financials
09-07-2025,SO,86.66,86.02,86.98,85.64,14888077,89056000000,19.76,3.44,4.35,100.33,59.73,Utilities
09-07-2025,SPGI,455,450.57,458.75,444.64,4467149,1.42028E+11,32.84,0.78,13.72,529.24,302.16,Financials
09-07-2025,SYK,381.06,375.94,386.61,372.33,5696418,1.37167E+11,34.1,0.82,11.02,431.02,254.9,Healthcare
09-07-2025,T,19.5,19.4,19.6,19.3,3084618,1.24714E+11,9.02,7.36,2.15,22.85,15.73,Communication Services
09-07-2025,TJX,115.73,117.38,118.75,115.47,5357708,1.32053E+11,27.25,1.21,4.31,135.24,78.04,Consumer Discretionary
09-07-2025,TMO,568.61,578.53,584.07,563.31,24120946,2.19442E+11,27.02,0.3,21.41,659.53,525.58,Healthcare
09-07-2025,TSLA,245.51,239.86,246.22,238.77,28926439,7.84158E+11,59.52,0,4.03,301.93,169.53,Consumer Discretionary
09-07-2025,TXN,204.33,208.8,210.31,202.04,5815302,1.88429E+11,27.44,2.36,7.61,264.84,137.18,Technology
09-07-2025,UBER,78.73,78.57,79.81,78.05,7450903,1.51902E+11,29.17,0,2.69,102.67,69.34,Technology
09-07-2025,UNH,605.62,604.61,611.95,595.88,11525776,5.54226E+11,21.91,1.1,27.6,780.78,547.97,Healthcare
09-07-2025,UNP,247.43,241.78,249.73,239.49,11989983,1.46964E+11,24.18,2.22,10,310.68,221.28,Industrials
09-07-2025,UPS,149.77,147.45,151.88,146.76,12426415,1.18911E+11,17.05,3.46,8.65,189.95,131.05,Industrials
09-07-2025,V,295.17,301.84,305.94,292.92,28682954,6.0368E+11,29.4,0.68,10.27,326.77,217.38,Financials
09-07-2025,VRTX,470.95,479.41,480.55,466.58,3291900,1.24846E+11,26.98,0,17.77,616.16,322.37,Healthcare
09-07-2025,VZ,42.99,43.64,43.96,42.43,3829880,1.69711E+11,7.71,5.63,5.66,54.87,30.2,Communication Services
09-07-2025,WMT,74.2,75.14,75.71,73.55,23786794,5.88509E+11,27.4,1.31,2.74,92.76,67.67,Consumer Staples
09-07-2025,XOM,119.99,119.59,121.34,119.15,16419017,4.68598E+11,15.14,3.22,7.9,134.18,83.37,Energy
09-07-2025,ZTS,149.4,147.46,150.32,147.15,8412113,66848533333,25.81,0.72,5.71,170.98,120.22,Healthcare
10-07-2025,AAPL,202.31,197.07,203.46,196.04,49547600,3.07621E+12,32.19,0.46,6.12,254.45,152.68,Technology
10-07-2025,ABBV,183.02,179.07,185.67,178.22,22645082,3.04174E+11,16.68,3.39,10.74,221.85,155.6,Healthcare
10-07-2025,ABT,122.18,119.91,123.01,119.08,23443421,1.9985E+11,19.25,1.68,6.23,150.78,107.11,Healthcare
10-07-2025,ADBE,606.13,600.59,614.64,598.02,23610398,2.60256E+11,48.86,0,12.29,771.28,550.18,Technology
10-07-2025,ADP,264.29,269.22,271.59,261.41,6210374,1.10855E+11,25.72,2.02,10.47,317.12,208.8,Financials
10-07-2025,AMD,157.44,156.95,158.12,156.29,18461674,2.37803E+11,41.99,0,3.74,192.14,125.76,Technology
10-07-2025,AMGN,310.32,303.89,313.89,302.88,12169298,1.54436E+11,14.19,2.81,21.42,396.75,268.44,Healthcare
10-07-2025,AMT,206.92,203.79,209.28,202.04,5919534,94439268293,31.47,2.61,6.48,259.47,135.53,Real Estate
10-07-2025,AMZN,176.95,175.08,178.2,174.34,38679732,1.80082E+12,38.16,0,4.59,233.05,126.52,Consumer Discretionary
10-07-2025,AVGO,1703.98,1680.83,1709.62,1675.23,24249179,7.71204E+11,32.36,1.69,51.94,2030.52,1524.73,Technology
10-07-2025,BAC,40.26,40.55,40.83,39.84,30082828,3.01767E+11,16.88,2.05,2.4,44.69,29,Financials
10-07-2025,BKNG,3739.56,3655.34,3752.18,3638.73,12707808,1.31592E+11,21.07,0,173.49,4478.14,2861.23,Consumer Discretionary
10-07-2025,BLK,880.91,899.98,904.68,876.7,8552605,1.38854E+11,23.32,2.3,38.59,1204.33,620.61,Financials
10-07-2025,BMY,54.1,54.42,54.82,53.72,14217332,1.03893E+11,11.51,4.92,4.73,71.18,44,Healthcare
10-07-2025,BRK.B,433.46,431.12,435.42,424.98,27127130,8.91972E+11,16.68,0,25.85,465.96,303.12,Financials
10-07-2025,C,65.39,65.16,66.35,64.9,4499431,1.25308E+11,9.64,3.78,6.76,87.8,57.64,Financials
10-07-2025,CAT,362.88,354.69,367.12,349.76,8232013,1.84439E+11,15.27,2.2,23.23,475.35,313.77,Industrials
10-07-2025,CB,248.5,252.55,253.78,247.87,9743031,97927551020,13.52,1.86,18.68,294.1,209.59,Financials
10-07-2025,COST,885.6,886,891.88,878.79,28065117,3.84777E+11,40.99,0.48,21.62,1045.64,597.76,Consumer Staples
10-07-2025,CRM,277.95,284.25,286.04,276.73,27168208,2.68745E+11,39.68,0,7.16,370.21,239.62,Technology
10-07-2025,CVX,165.62,169.1,170.71,165.01,23846774,3.01778E+11,14.85,3.16,11.39,189.32,154.8,Energy
10-07-2025,DIS,115.55,115.38,116.95,115.14,4710746,1.99107E+11,32.17,0,3.59,148.78,93.52,Communication Services
10-07-2025,DUK,114.66,115.16,116.44,114.32,8261153,85846545455,19.2,3.83,6,126.74,80.46,Utilities
10-07-2025,ELV,554.53,541.22,561.51,535.68,5623144,1.21896E+11,16.04,1.08,33.74,708.52,354.66,Healthcare
10-07-2025,GE,181.34,183.38,184.27,180.43,3241944,1.93859E+11,28.47,0.43,6.44,229.99,163.56,Industrials
10-07-2025,GILD,77.41,78.56,79.4,77.02,3724377,93290000000,16.23,4.03,4.84,89.3,72.25,Healthcare
10-07-2025,GOOGL,174.12,170.18,174.56,168.61,69654022,2.0248E+12,25.97,0,6.55,193.65,156.37,Communication Services
10-07-2025,GS,474.85,479.48,485.18,469.2,4208152,1.61564E+11,12.91,2.15,37.14,617.87,364.53,Financials
10-07-2025,HD,372.28,369.97,373.33,368.72,13562321,3.85174E+11,27.51,2.38,13.45,443.7,258.38,Consumer Discretionary
10-07-2025,HON,221.45,226.6,228.35,218.21,14312634,1.52823E+11,26.42,1.9,8.58,271.91,159.82,Industrials
10-07-2025,IBM,185.79,186.07,187.73,183.57,12655006,1.66986E+11,19.93,3.66,9.34,209.13,168.01,Technology
10-07-2025,INTC,35.97,36.06,36.45,35.61,2425248,1.39089E+11,18.97,1.54,1.9,39.13,30.62,Technology
10-07-2025,INTU,656.99,678.67,683.53,649.83,4442734,1.82719E+11,71.13,0.62,9.54,803.87,457.79,Technology
10-07-2025,ISRG,476.82,470.18,483.63,463.84,4909728,1.5843E+11,52.91,0,8.89,609.76,399.01,Healthcare
10-07-2025,JNJ,162.3,162.14,163.85,159.8,19516489,4.09002E+11,15.46,2.64,10.49,175.41,135.5,Healthcare
10-07-2025,JPM,214.35,216.88,218.11,212.79,12346756,6.06219E+11,13.72,2.35,15.81,275.31,190.03,Financials
10-07-2025,KO,66.12,66.06,66.41,65.43,16990751,2.88081E+11,26.14,2.66,2.53,79.3,55.98,Consumer Staples
10-07-2025,LLY,974.68,989.58,996.2,965.81,19459581,8.85414E+11,48.7,1.11,20.32,1273.67,846.41,Healthcare
10-07-2025,LMT,484.8,474.77,487.53,469.14,7758680,1.13747E+11,16.11,2.45,29.47,549.25,408.15,Industrials
10-07-2025,LOW,243.1,239.98,245.42,238.74,9352439,1.51824E+11,23.35,1.93,10.28,265.86,158.46,Consumer Discretionary
10-07-2025,MA,480.2,486.9,490.97,475.17,12220419,4.56469E+11,36.28,0.45,13.42,526.35,354.93,Financials
10-07-2025,MDLZ,72.77,72.32,73.59,71.85,5375379,92843243243,21.18,2.18,3.41,88.04,57.41,Consumer Staples
10-07-2025,MDT,94.19,95.7,96.84,93.93,3110425,1.22283E+11,14.89,3.51,6.43,120.34,68.71,Healthcare
10-07-2025,META,504.21,503.06,507.06,496.84,78163650,1.39462E+12,20.74,0.42,24.26,633.55,431.98,Communication Services
10-07-2025,MMC,214.32,210.37,216.78,207.37,5122233,1.02739E+11,27,1.89,7.79,283.65,170.45,Financials
10-07-2025,MRK,129.46,128.7,131.11,127.21,30140050,3.168E+11,18.03,2.83,7.14,163.83,115.1,Healthcare
10-07-2025,MS,103.17,104.19,105.36,102.81,12981097,1.71914E+11,11.62,3.36,8.97,120.87,75.75,Financials
10-07-2025,MSFT,427.98,441.73,444.34,426.01,60883896,3.14796E+12,34.05,0.63,12.97,516.01,360.93,Technology
10-07-2025,NEE,83.72,82.8,84.32,82.41,10305521,1.70775E+11,19.83,2.93,4.18,96.33,65.71,Utilities
10-07-2025,NFLX,666.94,677.36,687.16,664.91,34879095,2.80979E+11,36.88,0,18.37,896.08,583.7,Communication Services
10-07-2025,NKE,85.95,86.59,87.1,85.37,5799624,1.29885E+11,31.77,1.08,2.73,116.61,62.36,Consumer Discretionary
10-07-2025,NOW,860.22,879.22,885.05,849.6,8946074,1.81016E+11,77.44,0,11.35,1070.23,649.94,Technology
10-07-2025,NVDA,496.09,502.45,504.04,494.57,80064350,2.81372E+12,46.81,0,10.73,602.73,417.03,Technology
10-07-2025,ORCL,150.47,147.63,151.88,146.12,8565471,4.2037E+11,24.28,1.19,6.08,164.2,120.54,Technology
10-07-2025,PEP,188.7,189.65,191.41,186.93,10995664,2.47599E+11,22.84,2.48,8.3,246.76,168,Consumer Staples
10-07-2025,PFE,30.29,30.01,30.53,29.58,9851320,1.59731E+11,13.78,6.31,2.18,38.42,22.45,Healthcare
10-07-2025,PG,168.35,166.31,169.58,165.52,28196358,3.76005E+11,27.82,2.19,5.98,187.35,144.4,Consumer Staples
10-07-2025,PLD,129.83,130.11,130.54,129.14,10075194,1.25106E+11,31.18,2.79,4.17,169.28,118.24,Real Estate
10-07-2025,PM,107.79,105.83,109.38,104.78,7216393,1.58745E+11,19.93,4.66,5.31,139.38,91.96,Consumer Staples
10-07-2025,PYPL,65.6,66.55,67.18,65.21,12973043,71303571429,15.72,0,4.23,73.38,49.72,Financials
10-07-2025,QCOM,215.22,207.94,217.04,206.7,32557053,2.17612E+11,20.57,1.77,10.11,278.56,159.16,Technology
10-07-2025,REGN,1124.16,1120.97,1135.36,1109.81,5676625,1.17192E+11,19.87,0,56.42,1509.55,929.89,Healthcare
10-07-2025,RTX,114.16,113.74,114.84,113.31,13598964,1.5004E+11,16.28,2.1,6.99,127.24,98.79,Industrials
10-07-2025,SCHW,80.39,81.9,83.03,79.36,7898985,1.38206E+11,17.81,1.1,4.6,110.3,66.52,Financials
10-07-2025,SO,86.22,85.81,86.85,85.31,7861373,88838588235,18.45,3.68,4.65,112.14,74.58,Utilities
10-07-2025,SPGI,463.47,454.06,469.91,448.04,14427080,1.43128E+11,33.49,0.88,13.56,592.13,354.13,Financials
10-07-2025,SYK,376.16,377.34,380.04,374.78,10164609,1.37678E+11,30.94,0.94,12.2,427.45,280.27,Healthcare
10-07-2025,T,20.24,20.47,20.62,20.13,9750525,1.31593E+11,9.12,7.56,2.24,22.37,14.71,Communication Services
10-07-2025,TJX,118.41,121.19,122.15,117.95,13346608,1.36339E+11,25.92,1.26,4.68,134.89,86.11,Consumer Discretionary
10-07-2025,TMO,585.11,596.7,598.69,578.12,25198771,2.26334E+11,28.85,0.29,20.68,660.48,510.3,Healthcare
10-07-2025,TSLA,258.13,258.23,260.12,254.51,10224137,8.44213E+11,51.49,0,5.02,341.15,209.46,Consumer Discretionary
10-07-2025,TXN,200.15,197.07,201.9,195.03,6548023,1.77844E+11,20.53,2.34,9.6,262.12,176.97,Technology
10-07-2025,UBER,75.92,73.76,76.28,72.98,12671705,1.42603E+11,25.07,0,2.94,95.8,58.06,Technology
10-07-2025,UNH,618.01,632.4,640.99,614.27,22472838,5.797E+11,21.05,1.31,30.04,803.75,544.69,Healthcare
10-07-2025,UNP,247.6,252.77,253.34,245.67,10414812,1.53645E+11,21.2,2.3,11.92,323.09,213.99,Industrials
10-07-2025,UPS,152.27,152.73,154.36,151.53,8361543,1.23169E+11,14.64,3.18,10.43,187.47,118.17,Industrials
10-07-2025,V,299.34,296.76,303.14,294.25,20594382,5.9352E+11,32.54,0.7,9.12,376.76,248.22,Financials
10-07-2025,VRTX,480.33,477.88,483.43,471.31,4812942,1.24448E+11,27.16,0,17.59,629.53,384.82,Healthcare
10-07-2025,VZ,44.3,43.59,44.93,43.47,5381858,1.69517E+11,9.89,6.66,4.41,50.64,32.45,Communication Services
10-07-2025,WMT,68.39,67.38,68.57,67.14,16256741,5.27731E+11,27.76,1.19,2.43,77.99,61.08,Consumer Staples
10-07-2025,XOM,122.58,120.69,124,119.55,25973681,4.72908E+11,12.07,2.97,10,162.91,90.18,Energy
10-07-2025,ZTS,150.34,152.41,153.33,149.73,3928257,69092533333,23.88,0.75,6.38,165.13,123.27,Healthcare
11-07-2025,AAPL,206.09,211.98,213.68,204.1,83320167,3.30896E+12,26.33,0.46,8.05,245.49,164.51,Technology
11-07-2025,ABBV,177.92,176.24,178.93,175.63,26983432,2.99367E+11,14.61,3.38,12.06,205.61,156.39,Healthcare
11-07-2025,ABT,119.26,119.72,120.01,118.19,12408504,1.99533E+11,25.16,1.79,4.76,149.03,86.62,Healthcare
11-07-2025,ADBE,591.91,581.06,597.88,576.5,9942842,2.51793E+11,40.88,0,14.21,688.52,483.92,Technology
11-07-2025,ADP,251.76,251.51,255.47,248.88,13499486,1.03563E+11,26.68,2.15,9.43,279.63,214.81,Financials
11-07-2025,AMD,167.16,166.68,168,165.75,8015485,2.52545E+11,40.49,0,4.12,196.05,118.53,Technology
11-07-2025,AMGN,311.62,310.9,315.96,308.43,12035779,1.57998E+11,13.14,3.26,23.66,355.55,274.93,Healthcare
11-07-2025,AMT,198.46,199.13,200.07,195.72,13434692,92279756098,27.8,2.29,7.16,220.11,145.53,Real Estate
11-07-2025,AMZN,174.3,170.55,175.54,169.7,72369202,1.75423E+12,37.68,0,4.53,228.96,147.53,Consumer Discretionary
11-07-2025,AVGO,1684.8,1718.78,1742.52,1659.92,22978614,7.88617E+11,33.1,1.63,51.93,2261.54,1370.59,Technology
11-07-2025,BAC,42.9,43.76,44.28,42.72,34212983,3.25656E+11,15.51,1.92,2.82,56.2,38.39,Financials
11-07-2025,BKNG,3721.39,3780.14,3808.47,3674.12,8410961,1.36085E+11,21.29,0,177.55,5007.88,3466.52,Consumer Discretionary
11-07-2025,BLK,865.58,868.32,879.42,863.07,7941675,1.33969E+11,24.76,2.31,35.07,937.79,584.56,Financials
11-07-2025,BMY,55.12,55.36,56.15,54.31,11988774,1.05687E+11,10.31,4.37,5.37,60.04,37.17,Healthcare
11-07-2025,BRK.B,434.48,425.92,440.32,423.95,18956614,8.81214E+11,16.08,0,26.49,494.05,358.98,Financials
11-07-2025,C,63.77,62.37,64.15,62.16,5142407,1.19942E+11,11.62,4,5.37,71.48,49.91,Financials
11-07-2025,CAT,368.99,363.6,372.2,362.54,7224919,1.89072E+11,13.86,1.93,26.23,472.48,320.8,Industrials
11-07-2025,CB,246.78,241.39,247.89,240.54,9210643,93600204082,15.2,1.93,15.88,303.94,190.24,Financials
11-07-2025,COST,857.56,847.4,865.93,844.39,20022396,3.68014E+11,47.82,0.5,17.72,1091.46,584.14,Consumer Staples
11-07-2025,CRM,277.33,276.84,279.84,272.84,15269664,2.6174E+11,36.05,0,7.68,306.73,245.68,Technology
11-07-2025,CVX,167.72,168.9,169.64,166.33,24959302,3.01422E+11,15.93,3.28,10.6,184.75,154.16,Energy
11-07-2025,DIS,112.11,109.81,112.49,108.48,12964061,1.89495E+11,33.89,0,3.24,122.69,80.28,Communication Services
11-07-2025,DUK,109.53,108.23,111.01,107.15,14404676,80680545455,20.78,3.93,5.21,121.17,88.48,Utilities
11-07-2025,ELV,559.56,548.44,562.15,540.98,13901339,1.23523E+11,17.54,1.11,31.27,668.52,482.18,Healthcare
11-07-2025,GE,181.72,184.54,185.83,179.12,7658307,1.95085E+11,23.87,0.37,7.73,205.62,167.96,Industrials
11-07-2025,GILD,77.82,76.34,78.07,75.6,14462306,90653750000,16.43,3.61,4.65,99.77,57.06,Healthcare
11-07-2025,GOOGL,183.57,179.25,186.18,178.19,84234970,2.13272E+12,22.41,0,8,208.72,121.67,Communication Services
11-07-2025,GS,445.68,445.48,447.09,440.55,12706475,1.50107E+11,12.78,2.25,34.86,561.36,331.05,Financials
11-07-2025,HD,379.15,380.12,384.91,377.48,30981484,3.95741E+11,25.42,2.12,14.95,459.32,266.59,Consumer Discretionary
11-07-2025,HON,212.51,208.18,213.26,207.31,6587651,1.404E+11,29.26,1.97,7.11,240.94,162.56,Industrials
11-07-2025,IBM,201.43,201.99,203.84,198.51,13654970,1.81273E+11,24.02,3.36,8.41,220.25,167.85,Technology
11-07-2025,INTC,36.16,35.36,36.7,34.99,2807725,1.36389E+11,19.47,1.48,1.82,40.04,31.22,Technology
11-07-2025,INTU,668.48,663.59,671.92,656.49,6072378,1.78659E+11,63.95,0.63,10.38,885.47,509.18,Technology
11-07-2025,ISRG,445.76,453.08,457,444.82,7498773,1.52668E+11,46.41,0,9.76,562,385.73,Healthcare
11-07-2025,JNJ,164.1,163.16,166.07,161.77,12302999,4.11575E+11,13.99,2.82,11.66,206.62,109.21,Healthcare
11-07-2025,JPM,198.26,202.77,204.78,195.63,8057479,5.66779E+11,12.29,2.38,16.5,246.72,135.14,Financials
11-07-2025,KO,68.29,67.59,69.08,67.44,28199574,2.94753E+11,25.81,2.84,2.62,90.6,56.15,Consumer Staples
11-07-2025,LLY,966.31,979.7,987.73,959.22,14652521,8.76574E+11,41.08,1.23,23.85,1237.86,762.63,Healthcare
11-07-2025,LMT,494.1,502.86,506.23,488.97,3884490,1.20477E+11,17,2.37,29.58,658.31,372.36,Industrials
11-07-2025,LOW,238.45,239.92,240.79,236.87,12746432,1.51786E+11,20.66,1.86,11.61,316.53,201.26,Consumer Discretionary
11-07-2025,MA,472.81,477.42,484.26,467.13,15128285,4.47581E+11,36.9,0.47,12.94,625.84,438.2,Financials
11-07-2025,MDLZ,74.39,75.63,75.88,73.64,13002331,97092567568,18.18,2.1,4.16,96.04,59.97,Consumer Staples
11-07-2025,MDT,89.8,90.22,91.31,89.61,5041069,1.15281E+11,14.3,2.99,6.31,118.08,77.41,Healthcare
11-07-2025,META,521.44,523.41,526.68,517.2,36657334,1.45104E+12,22.82,0.43,22.94,671.71,428.4,Communication Services
11-07-2025,MMC,218.71,215.71,221.09,213.58,6200056,1.05347E+11,21.2,1.88,10.18,286.23,148.3,Financials
11-07-2025,MRK,125.29,124.43,126.01,123.3,17517044,3.06289E+11,17.54,2.76,7.09,159.2,103.59,Healthcare
11-07-2025,MS,97.88,98.52,99.62,97.48,4794411,1.62558E+11,12.92,3.48,7.63,115.54,68.66,Financials
11-07-2025,MSFT,438.68,428.09,439.93,421.83,74087636,3.05076E+12,27.65,0.64,15.48,463.74,351.98,Technology
11-07-2025,NEE,78.03,78.98,79.67,77.69,11640520,1.62896E+11,20.28,2.71,3.89,100.51,51.37,Utilities
11-07-2025,NFLX,657.71,655.5,664.68,647.22,31589567,2.71911E+11,41.09,0,15.95,875.22,560.28,Communication Services
11-07-2025,NKE,88.06,87.66,88.47,86.46,10398463,1.3149E+11,26.02,1.08,3.37,110.11,75.62,Consumer Discretionary
11-07-2025,NOW,832.8,855.65,858.97,825.66,4122860,1.76163E+11,87.35,0,9.8,937.26,639.28,Technology
11-07-2025,NVDA,491.12,503.75,508.17,484.5,47562160,2.821E+12,44.64,0,11.28,666.22,355.39,Technology
11-07-2025,ORCL,144.07,143.1,146.18,142.08,21667168,4.07471E+11,24.44,1.17,5.86,180.34,117.34,Technology
11-07-2025,PEP,178.35,176.53,179.95,175.71,32202993,2.3047E+11,22.97,2.52,7.69,236.73,154.58,Consumer Staples
11-07-2025,PFE,28.86,28.96,29.35,28.74,10140223,1.54142E+11,12.81,5.67,2.26,37.05,22.07,Healthcare
11-07-2025,PG,178.88,177.68,180.44,176.46,32671219,4.01711E+11,26.1,2.36,6.81,234.93,129.21,Consumer Staples
11-07-2025,PLD,134.62,136.79,137.67,133.31,6011012,1.31529E+11,33.21,2.91,4.12,180.6,121.96,Real Estate
11-07-2025,PM,109,108.19,109.22,107.49,10438506,1.62285E+11,15.73,4.45,6.88,143.81,89.69,Consumer Staples
11-07-2025,PYPL,69.32,69.05,70.31,68.26,10753667,73982142857,17.78,0,3.88,79.9,62.95,Financials
11-07-2025,QCOM,221.04,215.92,222.88,214.16,26416687,2.25963E+11,15.69,1.83,13.76,267.78,196.54,Technology
11-07-2025,REGN,1140.45,1137,1146.99,1132.51,2456045,1.18868E+11,15.9,0,71.51,1369.8,866.18,Healthcare
11-07-2025,RTX,122.86,125.13,126.81,122.52,10673296,1.65065E+11,19.15,2.45,6.53,146.29,103.81,Industrials
11-07-2025,SCHW,75.09,73.28,75.78,73.05,5681186,1.2366E+11,18.87,1.23,3.88,81.15,56.91,Financials
11-07-2025,SO,86.16,87.29,87.58,85.54,8588040,90370823529,16.86,3.64,5.18,102.64,64.47,Utilities
11-07-2025,SPGI,447.59,447.75,454.03,445.6,14195107,1.41139E+11,40.48,0.84,11.06,595.8,319.5,Financials
11-07-2025,SYK,371.92,363.89,374.84,358.9,14729615,1.32771E+11,31.21,0.97,11.66,455.84,266.94,Healthcare
11-07-2025,T,23,22.97,23.34,22.64,6595822,1.47664E+11,8.54,6.72,2.69,29.41,20.02,Communication Services
11-07-2025,TJX,124.73,126.33,127.99,123.59,14947822,1.42121E+11,20.83,1.32,6.06,157.15,100.75,Consumer Discretionary
11-07-2025,TMO,599.24,604.7,610.93,594.67,14323275,2.29369E+11,25.55,0.31,23.67,774.91,463.74,Healthcare
11-07-2025,TSLA,258.97,252.8,261.63,251.43,12297776,8.26462E+11,54.45,0,4.64,324.64,180.58,Consumer Discretionary
11-07-2025,TXN,206.78,205.86,208.96,203.61,9008287,1.85776E+11,24.26,2.5,8.49,225.95,146.05,Technology
11-07-2025,UBER,71.38,72.13,72.4,70.46,9250308,1.39451E+11,25.49,0,2.83,89.49,56.43,Technology
11-07-2025,UNH,608.69,612.07,614.35,605.41,28041710,5.61064E+11,24.8,1.17,24.68,820.91,472.87,Healthcare
11-07-2025,UNP,256.71,260.62,263.67,254.51,6080100,1.58416E+11,20.92,1.99,12.46,285.21,191.52,Industrials
11-07-2025,UPS,162.54,161.28,164.26,160.9,4400607,1.30065E+11,18.13,3.22,8.9,188.34,135.14,Industrials
11-07-2025,V,280.87,280.15,281.61,278.89,28541817,5.603E+11,27.79,0.63,10.08,338.32,197.88,Financials
11-07-2025,VRTX,481.36,490.03,493.49,477.04,13877214,1.27612E+11,24.51,0,19.99,632.04,421.89,Healthcare
11-07-2025,VZ,43.64,44.16,44.76,43.43,7133431,1.71733E+11,8.47,6.17,5.21,58.83,33.95,Communication Services
11-07-2025,WMT,72.16,73.58,74.46,71.98,14093794,5.76291E+11,30.56,1.14,2.41,98.38,49.4,Consumer Staples
11-07-2025,XOM,119.66,115.81,121.33,114.09,13448037,4.53786E+11,12.67,3.27,9.14,135.73,85.3,Energy
11-07-2025,ZTS,145.18,147.07,147.41,144.54,10828249,66671733333,22.58,0.63,6.51,197.61,99.98,Healthcare
12-07-2025,AAPL,217.55,222.41,223.67,216.89,43078493,3.47177E+12,28.87,0.5,7.7,254.77,197.43,Technology
12-07-2025,ABBV,176.38,177.81,178.33,173.8,29912236,3.02033E+11,17.94,3.57,9.91,229.89,145.31,Healthcare
